Well1,Well2,StartMonth,EndMonth,Duration,MeanWell1,StdWell1,MinWell1,MaxWell1,MeanWell2,StdWell2,MinWell2,MaxWell2,PearsonCorr
29N04W20A001M,14N01E35P004M,2010-06,2022-09,148,402.52850057364867,3.347638095850613,393.36,407.618,29.44172660641892,1.426644898529777,25.774,32.655,0.3169689859066507
29N04W20A001M,15N03W20Q003M,2009-06,2022-09,160,402.477102793125,3.346905321821538,393.36,407.618,112.83605184937501,1.5951063674674146,108.779,115.796,0.08306702121666414
29N04W20A001M,15N03W20Q002M,2009-06,2022-09,160,402.477102793125,3.346905321821538,393.36,407.618,112.78593289749999,1.6046322168627751,108.833,115.796,0.1147761510613503
29N04W20A001M,14N02E17C002M,2010-06,2022-09,148,402.52850057364867,3.347638095850613,393.36,407.618,29.146551429054053,2.1171830143980577,22.19,32.446,0.6307265026429479
29N04W20A001M,14N02E32D001M,2013-06,2022-09,112,402.39412184553566,3.4306938616756124,393.36,407.491,26.424383928571427,1.2059019221584766,24.356,30.785,0.5454855243438259
29N04W20A001M,15N03W20Q001M,2009-06,2022-09,160,402.477102793125,3.346905321821538,393.36,407.618,104.283382958125,3.4250263998335364,98.154,111.09,0.06683065829456247
29N04W20A001M,16N02W05B004M,2007-12,2019-05,138,402.7395768652174,2.975566108112313,394.228,407.618,42.179421300652166,11.057905086316012,2.386,57.46552666,0.3995961728760334
29N04W20A001M,14N02E32D003M,2013-06,2022-09,112,402.39412184553566,3.4306938616756124,393.36,407.491,24.94187866535714,3.255452549290096,12.031,30.245,0.7773961560451322
29N04W20A001M,16N03E17J005M,2010-12,2022-09,142,402.5803366169014,3.366557364510331,393.36,407.618,49.23291858267606,7.334950443103851,30.794,64.358,0.8376940851905174
29N04W20A001M,16N03E17J003M,2010-12,2022-09,142,402.5803366169014,3.366557364510331,393.36,407.618,52.22767350556338,6.202248014164716,35.515,62.776,0.822024439073196
29N04W20A001M,14N02E17C004M,2010-06,2022-09,148,402.52850057364867,3.347638095850613,393.36,407.618,28.25273757824324,3.799402117122986,13.538,33.23,0.7639861336654276
29N04W20A001M,16N03E17J004M,2010-12,2022-09,142,402.5803366169014,3.366557364510331,393.36,407.618,49.607694223380285,7.302695155243806,31.687,64.376,0.8345317424587947
29N04W20A001M,16N03E17J002M,2010-12,2022-09,142,402.5803366169014,3.366557364510331,393.36,407.618,54.188179795774644,5.51928239912149,38.636,65.566,0.800471998452287
29N04W20A001M,16N03W14H004M,2011-06,2022-09,136,402.40933676176473,3.3292614296219827,393.36,407.491,57.73147477169117,3.3257015379914594,49.717,67.127,0.36822408860319833
29N04W20A001M,16N03W14H003M,2011-03,2021-07,125,403.0137663968,3.0093289348130927,394.6704411,407.618,73.50409676999999,3.636387095683149,69.113,80.449,-0.16164297045236486
29N04W20A001M,17N01E17F002M,2011-12,2021-03,112,402.9888525785714,2.967603836074927,394.6704411,407.491,53.25703551883929,4.2548582921649185,39.896,59.452,0.54764959273967
29N04W20A001M,17N01E24A005M,2007-12,2021-09,166,402.62906102771086,3.214615684176588,394.228,407.618,53.505125236325306,9.33332153364674,22.748,66.23,0.4858236565249186
29N04W20A001M,16N03E17J001M,2010-12,2022-09,142,402.5803366169014,3.366557364510331,393.36,407.618,67.6192126109155,2.074986044094609,61.682,71.506,0.07926205403164303
29N04W20A001M,17N01W10A001M,2010-06,2022-09,148,402.52850057364867,3.347638095850613,393.36,407.618,54.78817719797297,7.502320056026569,28.498,65.112,0.760610417227956
29N04W20A001M,17N01E24A003M,2007-12,2021-09,166,402.62906102771086,3.214615684176588,394.228,407.618,71.10278076493975,3.3948264011363207,59.345,75.539,0.5104302342975058
29N04W20A001M,16N03W14H006M,2011-03,2022-09,139,402.51771078848924,3.3734494564901176,393.36,407.618,50.8662665652518,5.936887610840936,33.633,60.899,0.7978367238977746
29N04W20A001M,17N01E24A006M,2007-12,2021-09,166,402.62906102771086,3.214615684176588,394.228,407.618,67.5894657836747,1.5359848453900504,63.487,70.313,0.5224329999753441
29N04W20A001M,17N01W27A002M,2011-03,2022-09,139,402.51771078848924,3.3734494564901176,393.36,407.618,51.4146098981295,6.751443713979752,26.89,59.903,0.6718589598397189
29N04W20A001M,17N01W10A002M,2010-06,2022-09,148,402.52850057364867,3.347638095850613,393.36,407.618,53.06945176358108,8.909093983835248,22.998,63.796,0.6851862755036482
29N04W20A001M,17N01E24A004M,2007-12,2021-09,166,402.62906102771086,3.214615684176588,394.228,407.618,53.56231778855421,9.460354600724216,22.543,66.203,0.49343501140672097
29N04W20A001M,17N01W27A001M,2011-03,2022-09,139,402.51771078848924,3.3734494564901176,393.36,407.618,48.61300675553957,7.7187978640974215,22.203,59.563,0.7579602053750951
29N04W20A001M,17N01W10A004M,2010-06,2022-09,148,402.52850057364867,3.347638095850613,393.36,407.618,60.74249455851352,2.7045866578420865,51.558,63.369,0.5640167586765521
29N04W20A001M,17N01W27A003M,2011-03,2022-09,139,402.51771078848924,3.3734494564901176,393.36,407.618,54.18881923899281,2.599063377167479,43.546,59.307,0.6395678663951881
29N04W20A001M,17N01E17F003M,2011-12,2021-03,112,402.9888525785714,2.967603836074927,394.6704411,407.491,53.41187853625,4.9116780091327525,37.781,60.08,0.5573875858520334
29N04W20A001M,17N01W10A003M,2010-06,2022-09,148,402.52850057364867,3.347638095850613,393.36,407.618,59.54021653432431,4.311447806730409,45.377,63.391,0.6101253641269532
29N04W20A001M,19N02E07K002M,2007-12,2017-09,118,402.41612379152554,3.054345694096217,394.228,407.618,99.92303633915253,2.659956377404408,87.135,103.393,0.32652570658537344
29N04W20A001M,18N01E21L001M,2015-06,2020-02,57,404.2507383491228,2.0910291076779814,398.978028,407.491,61.72912280701755,5.524721518741837,38.148,66.562,0.7583762652260552
29N04W20A001M,17N02E25J003M,2009-09,2020-05,129,403.25358364108524,2.82326481368849,396.408,407.618,68.88753286751938,1.3686325184022479,66.08,73.508,0.28128493190546916
29N04W20A001M,17N02E25J002M,2009-09,2020-05,129,403.25358364108524,2.82326481368849,396.408,407.618,59.890786869379845,11.054931713587461,23.053,72.075,0.5243235763188104
29N04W20A001M,20N03W07E003M,2007-12,2022-02,171,402.5581177228071,3.221326908087854,394.228,407.618,67.26536850614035,33.17649099478871,-19.002,137.021,0.44392398820301104
29N04W20A001M,21N01E08K002M,2008-03,2013-12,70,402.07865361714283,3.268370817484076,394.228,407.618,111.74624959714286,5.175010626866663,101.674,122.371,0.8541874254484301
29N04W20A001M,17N02E25J001M,2009-09,2021-07,143,402.95274627062935,3.0448065923772054,394.6704411,407.618,54.799923433776215,15.751154280655129,11.304,70.847,0.6367694303361233
29N04W20A001M,20N01E13Q002M,2015-09,2020-02,54,404.49540899814815,1.8527471534910327,398.978028,407.491,114.01270370370369,1.860803778748552,109.864,117.532,0.5168439676126081
29N04W20A001M,19N02E07K003M,2007-12,2017-09,118,402.41612379152554,3.054345694096217,394.228,407.618,99.6126736573729,1.33233737089736,92.459,100.951,0.13357508924211572
29N04W20A001M,19N02E13Q003M,2007-12,2020-05,150,402.95978469066665,2.965177780948727,394.228,407.618,114.98221955666668,1.6986585944688617,105.352,117.684,0.44710983807994875
29N04W20A001M,19N02W33K001M,2007-12,2014-02,75,402.1944765293333,3.2193892432586564,394.228,407.618,83.79801117253334,1.7710992740228588,79.026,86.882,0.37425010333784003
29N04W20A001M,17N02W09H005M,2007-12,2020-02,147,402.9148525231293,2.976672498555821,394.228,407.618,53.02235328088435,8.246998187346394,10.591,64.331,0.4998840067002126
29N04W20A001M,21N01E13L003M,2011-12,2022-06,127,402.587940856693,3.1489050901368154,394.637,407.491,103.27095720543308,16.13007273678817,78.633,167.909,0.5278638232420928
29N04W20A001M,20N02E15H002M,2009-03,2020-09,139,402.9593137503597,3.0629018318304353,394.6704411,407.618,125.11833947769786,6.237830346655091,115.197,135.783,0.17093821536047238
29N04W20A001M,21N01E13L004M,2011-12,2022-09,130,402.3955652984616,3.358527335286521,393.36,407.491,103.51135914661539,16.462959597838942,78.713,167.574,0.5454444602432366
29N04W20A001M,21N01E13L002M,2011-12,2022-09,130,402.3955652984616,3.358527335286521,393.36,407.491,103.29598728853846,16.07435555928173,79.301,168.056,0.5496187034204831
29N04W20A001M,21N01E28F001M,2007-12,2018-05,126,402.5278937095239,2.991433047561421,394.228,407.618,98.80384220253967,7.221075587833395,83.94,112.664,0.6536944908009668
29N04W20A001M,21N01E27B001M,2007-12,2021-09,166,402.62906102771086,3.214615684176588,394.228,407.618,96.61454685048193,8.689799947012016,77.537,115.933,0.5937898557416956
29N04W20A001M,21N01W35K002M,2007-12,2009-09,22,400.93924608636365,3.322064180954265,394.228,405.651,98.47836363636362,2.0086678965460467,95.934,102.122,0.8010827853268901
29N04W20A001M,21N01W11A002M,2010-12,2021-09,130,402.9468676892307,3.140477192782486,394.637,407.618,115.20850239846153,2.454127354926465,112.26,125.687,0.5228680491346767
29N04W20A001M,21N01W05D001M,2010-06,2022-09,148,402.52850057364867,3.347638095850613,393.36,407.618,98.2115373793919,44.07731474657259,-85.656,125.203,0.3228126893072631
29N04W20A001M,21N01W11A001M,2010-12,2021-09,130,402.9468676892307,3.140477192782486,394.637,407.618,111.16348332076923,7.640398387015446,63.594,124.269,0.609366835545085
29N04W20A001M,21N01W11A003M,2010-12,2021-09,130,402.9468676892307,3.140477192782486,394.637,407.618,115.72573590846153,2.2218609608080877,113.372,125.641,0.419607018803695
29N04W20A001M,21N02E18C001M,2010-09,2021-09,133,402.89159304887215,3.137475146560082,394.637,407.618,104.93164095330827,9.586445715416174,85.174,122.513,0.6615964336375088
29N04W20A001M,21N02E18C002M,2010-09,2021-09,133,402.89159304887215,3.137475146560082,394.637,407.618,104.6847443262406,10.013869808289188,84.09,122.561,0.6400737886142362
29N04W20A001M,21N02E18C003M,2010-09,2021-09,133,402.89159304887215,3.137475146560082,394.637,407.618,152.04579600150373,7.905489536007715,139.376,172.275,0.4789230753757679
29N04W20A001M,21N01W31H001M,2010-12,2022-09,142,402.5803366169014,3.366557364510331,393.36,407.618,95.14288648507042,43.123536072522555,-103.909,118.681,0.3158674460177113
29N04W20A001M,21N02E26E003M,2007-12,2021-09,166,402.62906102771086,3.214615684176588,394.228,407.618,110.7443118993976,6.296582498323679,95.199,124.723,0.6443801045731619
29N04W20A001M,21N02E30L001M,2007-12,2021-09,166,402.62906102771086,3.214615684176588,394.228,407.618,103.97609104686748,8.082909448932481,89.057,121.131,0.545744683908449
29N04W20A001M,21N02E26E006M,2007-12,2021-09,166,402.62906102771086,3.214615684176588,394.228,407.618,108.80198494759037,3.9241303738526767,100.657,117.696,0.42124657462361137
29N04W20A001M,21N03W01R002M,2007-12,2016-08,105,402.15611495047625,3.076663645705793,394.228,407.618,154.69244630190477,9.542050414473364,131.11,169.52,0.41162829290473096
29N04W20A001M,22N01E28J005M,2013-06,2021-09,100,402.848266467,3.1699732906986213,394.637,407.491,122.00537246799999,6.19314312277143,108.961,135.625,0.7789084555342207
29N04W20A001M,22N01E28J003M,2013-06,2021-09,100,402.848266467,3.1699732906986213,394.637,407.491,128.600554469,6.6325212703817025,114.931,144.722,0.7519121872978594
29N04W20A001M,21N02E26E004M,2007-12,2021-09,166,402.62906102771086,3.214615684176588,394.228,407.618,109.82894036518074,7.171175107817787,86.431,124.02,0.6348694395256677
29N04W20A001M,21N04W12A003M,2010-03,2021-09,139,402.9328449517986,3.130067130500921,394.637,407.618,37.964469357604315,25.58307380016528,-29.834,86.154,0.29750941496242556
29N04W20A001M,21N03E32B001M,2007-12,2020-05,150,402.95978469066665,2.965177780948727,394.228,407.618,220.82043038533337,2.552619321580461,215.597,225.299,0.6001023111998144
29N04W20A001M,22N01E28J001M,2010-06,2021-09,136,402.87428738897063,3.136068974531717,394.637,407.618,125.32647822279411,7.417020991571915,109.143,141.045,0.7726759848195921
29N04W20A001M,22N01W19K005M,2010-06,2021-09,136,402.87428738897063,3.136068974531717,394.637,407.618,105.1440199489706,48.36411708751324,-97.977,133.103,0.3533408612628001
29N04W20A001M,21N03W01R003M,2007-12,2016-08,105,402.15611495047625,3.076663645705793,394.228,407.618,72.07106651844762,36.575700684409384,-21.288,114.624,0.5243048462959964
29N04W20A001M,21N04W12A004M,2010-03,2021-09,139,402.9328449517986,3.130067130500921,394.637,407.618,29.386738109431658,26.750694970564467,-49.51,83.315,0.5465917267864041
29N04W20A001M,22N01W05M001M,2008-06,2019-11,138,402.80818565869566,2.9965722043558407,394.228,407.618,127.69669783913042,8.711560661755708,109.079,145.361,0.5545790057716924
29N04W20A001M,22N01W29N001M,2010-03,2022-09,151,402.589274492053,3.344252379544898,393.36,407.618,112.08240245198675,13.059844788250455,57.756,128.799,0.6340922348837883
29N04W20A001M,22N01W29N002M,2010-03,2022-09,151,402.589274492053,3.344252379544898,393.36,407.618,115.8225709092715,8.900681918741478,90.554,132.68,0.8301844938833824
29N04W20A001M,22N01W29N003M,2010-03,2022-09,151,402.589274492053,3.344252379544898,393.36,407.618,119.39564359403974,8.544171554159862,97.694,138.177,0.6871597866577306
29N04W20A001M,22N01W29N004M,2010-03,2022-07,149,402.70856676711406,3.201859686111767,394.637,407.618,126.57324120067115,5.37794470975136,113.422,139.702,0.7048475559577256
29N04W20A001M,22N02W30R001M,2011-03,2016-08,66,402.3729505878788,2.9292631223430283,396.588,407.618,76.38802806333332,56.275488942307355,-54.227,161.914,0.5097208536700404
29N04W20A001M,22N02W02J001M,2007-12,2021-09,166,402.62906102771086,3.214615684176588,394.228,407.618,119.94968005475903,43.959962190450455,-81.422,146.072,0.4870153796707686
29N04W20A001M,22N02W18C004M,2007-12,2021-09,166,402.62906102771086,3.214615684176588,394.228,407.618,204.6231413024096,3.4389053981968556,188.912,211.373,0.1832636032489343
29N04W20A001M,22N02W18C001M,2007-12,2021-09,166,402.62906102771086,3.214615684176588,394.228,407.618,110.7884861523494,14.5431208817278,51.429,134.352,0.44479223769547427
29N04W20A001M,22N02W18C003M,2007-12,2021-09,166,402.62906102771086,3.214615684176588,394.228,407.618,160.0380141373494,17.395064175250532,109.239,186.202,0.61737711157782
29N04W20A001M,23N01W28M003M,2009-03,2021-09,151,402.7975139814569,3.1300647493589047,394.637,407.618,137.81495285298016,7.375377746917449,116.824,152.339,0.7880439823407877
